date,lag_10_day,lag_1_day,lag_2_day,lag_3_day,lag_4_day,lag_5_day,lag_6_day,lag_7_day,lag_8_day,lag_9_day
2015-08-11,-0.020290317037804817,-0.027997598092468566,-0.06614364801232235,-0.0725125243237886,-0.07217453182989178,-0.08136765138050156,-0.05381062744482962,-0.03287395339624096,-0.02600631933509025,-0.022549708855449685
2015-08-12,-0.022549708855449685,-0.07625381211257622,-0.027997598092468566,-0.06614364801232235,-0.0725125243237886,-0.07217453182989178,-0.08136765138050156,-0.05381062744482962,-0.03287395339624096,-0.02600631933509025
2015-08-13,-0.02600631933509025,-0.05662264828929616,-0.07625381211257622,-0.027997598092468566,-0.06614364801232235,-0.0725125243237886,-0.07217453182989178,-0.08136765138050156,-0.05381062744482962,-0.03287395339624096
2015-08-14,-0.03287395339624096,-0.051938918257466896,-0.05662264828929616,-0.07625381211257622,-0.027997598092468566,-0.06614364801232235,-0.0725125243237886,-0.07217453182989178,-0.08136765138050156,-0.05381062744482962
2015-08-17,-0.05381062744482962,-0.03924579405754539,-0.051938918257466896,-0.05662264828929616,-0.07625381211257622,-0.027997598092468566,-0.06614364801232235,-0.0725125243237886,-0.07217453182989178,-0.08136765138050156
2015-08-18,-0.08136765138050156,-0.0224361024820155,-0.03924579405754539,-0.051938918257466896,-0.05662264828929616,-0.07625381211257622,-0.027997598092468566,-0.06614364801232235,-0.0725125243237886,-0.07217453182989178
2015-08-19,-0.07217453182989178,-0.022106966060147348,-0.0224361024820155,-0.03924579405754539,-0.051938918257466896,-0.05662264828929616,-0.07625381211257622,-0.027997598092468566,-0.06614364801232235,-0.0725125243237886
2015-08-20,-0.0725125243237886,-0.030880497320903415,-0.022106966060147348,-0.0224361024820155,-0.03924579405754539,-0.051938918257466896,-0.05662264828929616,-0.07625381211257622,-0.027997598092468566,-0.06614364801232235
2015-08-21,-0.06614364801232235,-0.04647452010606226,-0.030880497320903415,-0.022106966060147348,-0.0224361024820155,-0.03924579405754539,-0.051938918257466896,-0.05662264828929616,-0.07625381211257622,-0.027997598092468566
2015-08-24,-0.027997598092468566,-0.10004387406954265,-0.04647452010606226,-0.030880497320903415,-0.022106966060147348,-0.0224361024820155,-0.03924579405754539,-0.051938918257466896,-0.05662264828929616,-0.07625381211257622
2015-08-25,-0.07625381211257622,-0.11577253839695852,-0.10004387406954265,-0.04647452010606226,-0.030880497320903415,-0.022106966060147348,-0.0224361024820155,-0.03924579405754539,-0.051938918257466896,-0.05662264828929616
2015-08-26,-0.05662264828929616,-0.10224775057412823,-0.11577253839695852,-0.10004387406954265,-0.04647452010606226,-0.030880497320903415,-0.022106966060147348,-0.0224361024820155,-0.03924579405754539,-0.051938918257466896
2015-08-27,-0.051938918257466896,-0.04236087556479782,-0.10224775057412823,-0.11577253839695852,-0.10004387406954265,-0.04647452010606226,-0.030880497320903415,-0.022106966060147348,-0.0224361024820155,-0.03924579405754539
2015-08-28,-0.03924579405754539,-0.008384119627187077,-0.04236087556479782,-0.10224775057412823,-0.11577253839695852,-0.10004387406954265,-0.04647452010606226,-0.030880497320903415,-0.022106966060147348,-0.0224361024820155
2015-08-31,-0.0224361024820155,-0.001266674241569308,-0.008384119627187077,-0.04236087556479782,-0.10224775057412823,-0.11577253839695852,-0.10004387406954265,-0.04647452010606226,-0.030880497320903415,-0.022106966060147348
2015-09-01,-0.022106966060147348,-0.0035579752392738235,-0.001266674241569308,-0.008384119627187077,-0.04236087556479782,-0.10224775057412823,-0.11577253839695852,-0.10004387406954265,-0.04647452010606226,-0.030880497320903415
2015-09-02,-0.030880497320903415,-0.047262599383626064,-0.0035579752392738235,-0.001266674241569308,-0.008384119627187077,-0.04236087556479782,-0.10224775057412823,-0.11577253839695852,-0.10004387406954265,-0.04647452010606226
2015-09-03,-0.04647452010606226,-0.0028357850533042165,-0.047262599383626064,-0.0035579752392738235,-0.001266674241569308,-0.008384119627187077,-0.04236087556479782,-0.10224775057412823,-0.11577253839695852,-0.10004387406954265
2015-09-04,-0.10004387406954265,-0.019043451909839054,-0.0028357850533042165,-0.047262599383626064,-0.0035579752392738235,-0.001266674241569308,-0.008384119627187077,-0.04236087556479782,-0.10224775057412823,-0.11577253839695852
2015-09-08,-0.11577253839695852,-0.026474882036538222,-0.019043451909839054,-0.0028357850533042165,-0.047262599383626064,-0.0035579752392738235,-0.001266674241569308,-0.008384119627187077,-0.04236087556479782,-0.10224775057412823
2015-09-09,-0.10224775057412823,0.005536842034788123,-0.026474882036538222,-0.019043451909839054,-0.0028357850533042165,-0.047262599383626064,-0.0035579752392738235,-0.001266674241569308,-0.008384119627187077,-0.04236087556479782
2015-09-10,-0.04236087556479782,-0.013253418213437602,0.005536842034788123,-0.026474882036538222,-0.019043451909839054,-0.0028357850533042165,-0.047262599383626064,-0.0035579752392738235,-0.001266674241569308,-0.008384119627187077
2015-09-11,-0.008384119627187077,0.01085132256224826,-0.013253418213437602,0.005536842034788123,-0.026474882036538222,-0.019043451909839054,-0.0028357850533042165,-0.047262599383626064,-0.0035579752392738235,-0.001266674241569308
2015-09-14,-0.001266674241569308,0.026830189293328397,0.01085132256224826,-0.013253418213437602,0.005536842034788123,-0.026474882036538222,-0.019043451909839054,-0.0028357850533042165,-0.047262599383626064,-0.0035579752392738235
2015-09-15,-0.0035579752392738235,0.037579184682368254,0.026830189293328397,0.01085132256224826,-0.013253418213437602,0.005536842034788123,-0.026474882036538222,-0.019043451909839054,-0.0028357850533042165,-0.047262599383626064
2015-09-16,-0.047262599383626064,0.0472249367495226,0.037579184682368254,0.026830189293328397,0.01085132256224826,-0.013253418213437602,0.005536842034788123,-0.026474882036538222,-0.019043451909839054,-0.0028357850533042165
2015-09-17,-0.0028357850533042165,0.04850510927127888,0.0472249367495226,0.037579184682368254,0.026830189293328397,0.01085132256224826,-0.013253418213437602,0.005536842034788123,-0.026474882036538222,-0.019043451909839054
2015-09-18,-0.019043451909839054,0.02539709071284094,0.04850510927127888,0.0472249367495226,0.037579184682368254,0.026830189293328397,0.01085132256224826,-0.013253418213437602,0.005536842034788123,-0.026474882036538222
2015-09-21,-0.026474882036538222,0.020552587413451284,0.02539709071284094,0.04850510927127888,0.0472249367495226,0.037579184682368254,0.026830189293328397,0.01085132256224826,-0.013253418213437602,0.005536842034788123
2015-09-22,0.005536842034788123,0.03262525067128055,0.020552587413451284,0.02539709071284094,0.04850510927127888,0.0472249367495226,0.037579184682368254,0.026830189293328397,0.01085132256224826,-0.013253418213437602
2015-09-23,-0.013253418213437602,0.010638319489055146,0.03262525067128055,0.020552587413451284,0.02539709071284094,0.04850510927127888,0.0472249367495226,0.037579184682368254,0.026830189293328397,0.01085132256224826
2015-09-24,0.01085132256224826,0.014241823353303274,0.010638319489055146,0.03262525067128055,0.020552587413451284,0.02539709071284094,0.04850510927127888,0.0472249367495226,0.037579184682368254,0.026830189293328397
2015-09-25,0.026830189293328397,0.018073723497906615,0.014241823353303274,0.010638319489055146,0.03262525067128055,0.020552587413451284,0.02539709071284094,0.04850510927127888,0.0472249367495226,0.037579184682368254
2015-09-28,0.037579184682368254,0.014523171945171623,0.018073723497906615,0.014241823353303274,0.010638319489055146,0.03262525067128055,0.020552587413451284,0.02539709071284094,0.04850510927127888,0.0472249367495226
2015-09-29,0.0472249367495226,-0.006210119521824276,0.014523171945171623,0.018073723497906615,0.014241823353303274,0.010638319489055146,0.03262525067128055,0.020552587413451284,0.02539709071284094,0.04850510927127888
2015-09-30,0.04850510927127888,-0.03594044459853397,-0.006210119521824276,0.014523171945171623,0.018073723497906615,0.014241823353303274,0.010638319489055146,0.03262525067128055,0.020552587413451284,0.02539709071284094
2015-10-01,0.02539709071284094,-0.025586630692964556,-0.03594044459853397,-0.006210119521824276,0.014523171945171623,0.018073723497906615,0.014241823353303274,0.010638319489055146,0.03262525067128055,0.020552587413451284
2015-10-02,0.020552587413451284,-0.031028189297691355,-0.025586630692964556,-0.03594044459853397,-0.006210119521824276,0.014523171945171623,0.018073723497906615,0.014241823353303274,0.010638319489055146,0.03262525067128055
2015-10-05,0.03262525067128055,-0.02359516461231221,-0.031028189297691355,-0.025586630692964556,-0.03594044459853397,-0.006210119521824276,0.014523171945171623,0.018073723497906615,0.014241823353303274,0.010638319489055146
2015-10-06,0.010638319489055146,-0.020562964370425887,-0.02359516461231221,-0.031028189297691355,-0.025586630692964556,-0.03594044459853397,-0.006210119521824276,0.014523171945171623,0.018073723497906615,0.014241823353303274
2015-10-07,0.014241823353303274,-0.015175943911166655,-0.020562964370425887,-0.02359516461231221,-0.031028189297691355,-0.025586630692964556,-0.03594044459853397,-0.006210119521824276,0.014523171945171623,0.018073723497906615
2015-10-08,0.018073723497906615,-0.020394302034014995,-0.015175943911166655,-0.020562964370425887,-0.02359516461231221,-0.031028189297691355,-0.025586630692964556,-0.03594044459853397,-0.006210119521824276,0.014523171945171623
2015-10-09,0.014523171945171623,-0.030905742467494193,-0.020394302034014995,-0.015175943911166655,-0.020562964370425887,-0.02359516461231221,-0.031028189297691355,-0.025586630692964556,-0.03594044459853397,-0.006210119521824276
2015-10-12,-0.006210119521824276,-0.005536490160876067,-0.030905742467494193,-0.020394302034014995,-0.015175943911166655,-0.020562964370425887,-0.02359516461231221,-0.031028189297691355,-0.025586630692964556,-0.03594044459853397
2015-10-13,-0.03594044459853397,-0.008672496789860805,-0.005536490160876067,-0.030905742467494193,-0.020394302034014995,-0.015175943911166655,-0.020562964370425887,-0.02359516461231221,-0.031028189297691355,-0.025586630692964556
2015-10-14,-0.025586630692964556,-0.00480725447558872,-0.008672496789860805,-0.005536490160876067,-0.030905742467494193,-0.020394302034014995,-0.015175943911166655,-0.020562964370425887,-0.02359516461231221,-0.031028189297691355
2015-10-15,-0.031028189297691355,-0.01674454210021479,-0.00480725447558872,-0.008672496789860805,-0.005536490160876067,-0.030905742467494193,-0.020394302034014995,-0.015175943911166655,-0.020562964370425887,-0.02359516461231221
2015-10-16,-0.02359516461231221,-0.00028221727853511855,-0.01674454210021479,-0.00480725447558872,-0.008672496789860805,-0.005536490160876067,-0.030905742467494193,-0.020394302034014995,-0.015175943911166655,-0.020562964370425887
2015-10-19,-0.020562964370425887,-0.006867974203874057,-0.00028221727853511855,-0.01674454210021479,-0.00480725447558872,-0.008672496789860805,-0.005536490160876067,-0.030905742467494193,-0.020394302034014995,-0.015175943911166655
2015-10-20,-0.015175943911166655,0.001268786139602413,-0.006867974203874057,-0.00028221727853511855,-0.01674454210021479,-0.00480725447558872,-0.008672496789860805,-0.005536490160876067,-0.030905742467494193,-0.020394302034014995
2015-10-21,-0.020394302034014995,0.020353899645948307,0.001268786139602413,-0.006867974203874057,-0.00028221727853511855,-0.01674454210021479,-0.00480725447558872,-0.008672496789860805,-0.005536490160876067,-0.030905742467494193
2015-10-22,-0.030905742467494193,0.020529206406164357,0.020353899645948307,0.001268786139602413,-0.006867974203874057,-0.00028221727853511855,-0.01674454210021479,-0.00480725447558872,-0.008672496789860805,-0.005536490160876067
2015-10-23,-0.005536490160876067,0.036745529841693186,0.020529206406164357,0.020353899645948307,0.001268786139602413,-0.006867974203874057,-0.00028221727853511855,-0.01674454210021479,-0.00480725447558872,-0.008672496789860805
2015-10-26,-0.008672496789860805,0.06848139314315176,0.036745529841693186,0.020529206406164357,0.020353899645948307,0.001268786139602413,-0.006867974203874057,-0.00028221727853511855,-0.01674454210021479,-0.00480725447558872
2015-10-27,-0.00480725447558872,0.03115127364194898,0.06848139314315176,0.036745529841693186,0.020529206406164357,0.020353899645948307,0.001268786139602413,-0.006867974203874057,-0.00028221727853511855,-0.01674454210021479
2015-10-28,-0.01674454210021479,0.0216300703227514,0.03115127364194898,0.06848139314315176,0.036745529841693186,0.020529206406164357,0.020353899645948307,0.001268786139602413,-0.006867974203874057,-0.00028221727853511855
2015-10-29,-0.00028221727853511855,0.06160812638950618,0.0216300703227514,0.03115127364194898,0.06848139314315176,0.036745529841693186,0.020529206406164357,0.020353899645948307,0.001268786139602413,-0.006867974203874057
2015-10-30,-0.006867974203874057,0.06797523775385796,0.06160812638950618,0.0216300703227514,0.03115127364194898,0.06848139314315176,0.036745529841693186,0.020529206406164357,0.020353899645948307,0.001268786139602413
2015-11-02,0.001268786139602413,0.05386036359279813,0.06797523775385796,0.06160812638950618,0.0216300703227514,0.03115127364194898,0.06848139314315176,0.036745529841693186,0.020529206406164357,0.020353899645948307
2015-11-03,0.020353899645948307,0.0643681976863986,0.05386036359279813,0.06797523775385796,0.06160812638950618,0.0216300703227514,0.03115127364194898,0.06848139314315176,0.036745529841693186,0.020529206406164357
2015-11-04,0.020529206406164357,0.07168725786946949,0.0643681976863986,0.05386036359279813,0.06797523775385796,0.06160812638950618,0.0216300703227514,0.03115127364194898,0.06848139314315176,0.036745529841693186
2015-11-05,0.036745529841693186,0.060947252290906355,0.07168725786946949,0.0643681976863986,0.05386036359279813,0.06797523775385796,0.06160812638950618,0.0216300703227514,0.03115127364194898,0.06848139314315176
2015-11-06,0.06848139314315176,0.04557326438882186,0.060947252290906355,0.07168725786946949,0.0643681976863986,0.05386036359279813,0.06797523775385796,0.06160812638950618,0.0216300703227514,0.03115127364194898
2015-11-09,0.03115127364194898,0.04260833945261863,0.04557326438882186,0.060947252290906355,0.07168725786946949,0.0643681976863986,0.05386036359279813,0.06797523775385796,0.06160812638950618,0.0216300703227514
2015-11-10,0.0216300703227514,0.03395468496118429,0.04260833945261863,0.04557326438882186,0.060947252290906355,0.07168725786946949,0.0643681976863986,0.05386036359279813,0.06797523775385796,0.06160812638950618
2015-11-11,0.06160812638950618,-0.0025850151514512807,0.03395468496118429,0.04260833945261863,0.04557326438882186,0.060947252290906355,0.07168725786946949,0.0643681976863986,0.05386036359279813,0.06797523775385796
2015-11-12,0.06797523775385796,-0.011138792631543852,-0.0025850151514512807,0.03395468496118429,0.04260833945261863,0.04557326438882186,0.060947252290906355,0.07168725786946949,0.0643681976863986,0.05386036359279813
2015-11-13,0.05386036359279813,-0.016334172060989256,-0.011138792631543852,-0.0025850151514512807,0.03395468496118429,0.04260833945261863,0.04557326438882186,0.060947252290906355,0.07168725786946949,0.0643681976863986
2015-11-16,0.0643681976863986,-0.04706079957371729,-0.016334172060989256,-0.011138792631543852,-0.0025850151514512807,0.03395468496118429,0.04260833945261863,0.04557326438882186,0.060947252290906355,0.07168725786946949
2015-11-17,0.07168725786946949,-0.03171641358867936,-0.04706079957371729,-0.016334172060989256,-0.011138792631543852,-0.0025850151514512807,0.03395468496118429,0.04260833945261863,0.04557326438882186,0.060947252290906355
2015-11-18,0.060947252290906355,-0.03604815731800167,-0.03171641358867936,-0.04706079957371729,-0.016334172060989256,-0.011138792631543852,-0.0025850151514512807,0.03395468496118429,0.04260833945261863,0.04557326438882186
2015-11-19,0.04557326438882186,-0.005493513106119205,-0.03604815731800167,-0.03171641358867936,-0.04706079957371729,-0.016334172060989256,-0.011138792631543852,-0.0025850151514512807,0.03395468496118429,0.04260833945261863
2015-11-20,0.04260833945261863,0.006336361221085454,-0.005493513106119205,-0.03604815731800167,-0.03171641358867936,-0.04706079957371729,-0.016334172060989256,-0.011138792631543852,-0.0025850151514512807,0.03395468496118429
2015-11-23,0.03395468496118429,0.01087720524722062,0.006336361221085454,-0.005493513106119205,-0.03604815731800167,-0.03171641358867936,-0.04706079957371729,-0.016334172060989256,-0.011138792631543852,-0.0025850151514512807
2015-11-24,-0.0025850151514512807,-0.004042146532437728,0.01087720524722062,0.006336361221085454,-0.005493513106119205,-0.03604815731800167,-0.03171641358867936,-0.04706079957371729,-0.016334172060989256,-0.011138792631543852
2015-11-25,-0.011138792631543852,0.0040852760499668446,-0.004042146532437728,0.01087720524722062,0.006336361221085454,-0.005493513106119205,-0.03604815731800167,-0.03171641358867936,-0.04706079957371729,-0.016334172060989256
2015-11-27,-0.016334172060989256,-0.0029211214167945802,0.0040852760499668446,-0.004042146532437728,0.01087720524722062,0.006336361221085454,-0.005493513106119205,-0.03604815731800167,-0.03171641358867936,-0.04706079957371729
2015-11-30,-0.04706079957371729,-0.00367216377763117,-0.0029211214167945802,0.0040852760499668446,-0.004042146532437728,0.01087720524722062,0.006336361221085454,-0.005493513106119205,-0.03604815731800167,-0.03171641358867936
2015-12-01,-0.03171641358867936,0.001225001453150424,-0.00367216377763117,-0.0029211214167945802,0.0040852760499668446,-0.004042146532437728,0.01087720524722062,0.006336361221085454,-0.005493513106119205,-0.03604815731800167
2015-12-02,-0.03604815731800167,-0.005624297653226728,0.001225001453150424,-0.00367216377763117,-0.0029211214167945802,0.0040852760499668446,-0.004042146532437728,0.01087720524722062,0.006336361221085454,-0.005493513106119205
2015-12-03,-0.005493513106119205,-0.012303074039865943,-0.005624297653226728,0.001225001453150424,-0.00367216377763117,-0.0029211214167945802,0.0040852760499668446,-0.004042146532437728,0.01087720524722062,0.006336361221085454
2015-12-04,0.006336361221085454,-0.01896807219137331,-0.012303074039865943,-0.005624297653226728,0.001225001453150424,-0.00367216377763117,-0.0029211214167945802,0.0040852760499668446,-0.004042146532437728,0.01087720524722062
2015-12-07,0.01087720524722062,0.016253255240088107,-0.01896807219137331,-0.012303074039865943,-0.005624297653226728,0.001225001453150424,-0.00367216377763117,-0.0029211214167945802,0.0040852760499668446,-0.004042146532437728
2015-12-08,-0.004042146532437728,0.010771933204668353,0.016253255240088107,-0.01896807219137331,-0.012303074039865943,-0.005624297653226728,0.001225001453150424,-0.00367216377763117,-0.0029211214167945802,0.0040852760499668446
2015-12-09,0.0040852760499668446,0.011386384168072685,0.010771933204668353,0.016253255240088107,-0.01896807219137331,-0.012303074039865943,-0.005624297653226728,0.001225001453150424,-0.00367216377763117,-0.0029211214167945802
2015-12-10,-0.0029211214167945802,-0.011590313821633164,0.011386384168072685,0.010771933204668353,0.016253255240088107,-0.01896807219137331,-0.012303074039865943,-0.005624297653226728,0.001225001453150424,-0.00367216377763117
2015-12-11,-0.00367216377763117,-0.006669531753717395,-0.011590313821633164,0.011386384168072685,0.010771933204668353,0.016253255240088107,-0.01896807219137331,-0.012303074039865943,-0.005624297653226728,0.001225001453150424
2015-12-14,0.001225001453150424,-0.03243194252393931,-0.006669531753717395,-0.011590313821633164,0.011386384168072685,0.010771933204668353,0.016253255240088107,-0.01896807219137331,-0.012303074039865943,-0.005624297653226728
2015-12-15,-0.005624297653226728,-0.038779466548129214,-0.03243194252393931,-0.006669531753717395,-0.011590313821633164,0.011386384168072685,0.010771933204668353,0.016253255240088107,-0.01896807219137331,-0.012303074039865943
2015-12-16,-0.012303074039865943,-0.05506294316588802,-0.038779466548129214,-0.03243194252393931,-0.006669531753717395,-0.011590313821633164,0.011386384168072685,0.010771933204668353,0.016253255240088107,-0.01896807219137331
2015-12-17,-0.01896807219137331,-0.04642003896075641,-0.05506294316588802,-0.038779466548129214,-0.03243194252393931,-0.006669531753717395,-0.011590313821633164,0.011386384168072685,0.010771933204668353,0.016253255240088107
2015-12-18,0.016253255240088107,-0.06412229372391426,-0.04642003896075641,-0.05506294316588802,-0.038779466548129214,-0.03243194252393931,-0.006669531753717395,-0.011590313821633164,0.011386384168072685,0.010771933204668353
2015-12-21,0.010771933204668353,-0.08540467043134901,-0.06412229372391426,-0.04642003896075641,-0.05506294316588802,-0.038779466548129214,-0.03243194252393931,-0.006669531753717395,-0.011590313821633164,0.011386384168072685
2015-12-22,0.011386384168072685,-0.06857978491372049,-0.08540467043134901,-0.06412229372391426,-0.04642003896075641,-0.05506294316588802,-0.038779466548129214,-0.03243194252393931,-0.006669531753717395,-0.011590313821633164
2015-12-23,-0.011590313821633164,-0.06499767577787129,-0.06857978491372049,-0.08540467043134901,-0.06412229372391426,-0.04642003896075641,-0.05506294316588802,-0.038779466548129214,-0.03243194252393931,-0.006669531753717395
2015-12-24,-0.006669531753717395,-0.04787412235944745,-0.06499767577787129,-0.06857978491372049,-0.08540467043134901,-0.06412229372391426,-0.04642003896075641,-0.05506294316588802,-0.038779466548129214,-0.03243194252393931
2015-12-28,-0.03243194252393931,-0.048824576793501044,-0.04787412235944745,-0.06499767577787129,-0.06857978491372049,-0.08540467043134901,-0.06412229372391426,-0.04642003896075641,-0.05506294316588802,-0.038779466548129214
2015-12-29,-0.038779466548129214,-0.0551963321671223,-0.048824576793501044,-0.04787412235944745,-0.06499767577787129,-0.06857978491372049,-0.08540467043134901,-0.06412229372391426,-0.04642003896075641,-0.05506294316588802
2015-12-30,-0.05506294316588802,-0.03304676719666279,-0.0551963321671223,-0.048824576793501044,-0.04787412235944745,-0.06499767577787129,-0.06857978491372049,-0.08540467043134901,-0.06412229372391426,-0.04642003896075641
2015-12-31,-0.04642003896075641,-0.04181723345566635,-0.03304676719666279,-0.0551963321671223,-0.048824576793501044,-0.04787412235944745,-0.06499767577787129,-0.06857978491372049,-0.08540467043134901,-0.06412229372391426
2016-01-04,-0.06412229372391426,-0.05623585512019869,-0.04181723345566635,-0.03304676719666279,-0.0551963321671223,-0.048824576793501044,-0.04787412235944745,-0.06499767577787129,-0.06857978491372049,-0.08540467043134901
2016-01-05,-0.08540467043134901,-0.05097741940864663,-0.05623585512019869,-0.04181723345566635,-0.03304676719666279,-0.0551963321671223,-0.048824576793501044,-0.04787412235944745,-0.06499767577787129,-0.06857978491372049
2016-01-06,-0.06857978491372049,-0.0687190221172159,-0.05097741940864663,-0.05623585512019869,-0.04181723345566635,-0.03304676719666279,-0.0551963321671223,-0.048824576793501044,-0.04787412235944745,-0.06499767577787129
2016-01-07,-0.06499767577787129,-0.08010887995665965,-0.0687190221172159,-0.05097741940864663,-0.05623585512019869,-0.04181723345566635,-0.03304676719666279,-0.0551963321671223,-0.048824576793501044,-0.04787412235944745
2016-01-08,-0.04787412235944745,-0.11144354661894383,-0.08010887995665965,-0.0687190221172159,-0.05097741940864663,-0.05623585512019869,-0.04181723345566635,-0.03304676719666279,-0.0551963321671223,-0.048824576793501044
2016-01-11,-0.048824576793501044,-0.09836435268279994,-0.11144354661894383,-0.08010887995665965,-0.0687190221172159,-0.05097741940864663,-0.05623585512019869,-0.04181723345566635,-0.03304676719666279,-0.0551963321671223
2016-01-12,-0.0551963321671223,-0.07506880571262625,-0.09836435268279994,-0.11144354661894383,-0.08010887995665965,-0.0687190221172159,-0.05097741940864663,-0.05623585512019869,-0.04181723345566635,-0.03304676719666279
2016-01-13,-0.03304676719666279,-0.054803525691575705,-0.07506880571262625,-0.09836435268279994,-0.11144354661894383,-0.08010887995665965,-0.0687190221172159,-0.05097741940864663,-0.05623585512019869,-0.04181723345566635
2016-01-14,-0.04181723345566635,-0.07333086717345376,-0.054803525691575705,-0.07506880571262625,-0.09836435268279994,-0.11144354661894383,-0.08010887995665965,-0.0687190221172159,-0.05097741940864663,-0.05623585512019869
2016-01-15,-0.05623585512019869,-0.04681059386215231,-0.07333086717345376,-0.054803525691575705,-0.07506880571262625,-0.09836435268279994,-0.11144354661894383,-0.08010887995665965,-0.0687190221172159,-0.05097741940864663
2016-01-19,-0.05097741940864663,-0.0641253441200089,-0.04681059386215231,-0.07333086717345376,-0.054803525691575705,-0.07506880571262625,-0.09836435268279994,-0.11144354661894383,-0.08010887995665965,-0.0687190221172159
2016-01-20,-0.0687190221172159,-0.06302321342877969,-0.0641253441200089,-0.04681059386215231,-0.07333086717345376,-0.054803525691575705,-0.07506880571262625,-0.09836435268279994,-0.11144354661894383,-0.08010887995665965
2016-01-21,-0.08010887995665965,-0.057256354935440436,-0.06302321342877969,-0.0641253441200089,-0.04681059386215231,-0.07333086717345376,-0.054803525691575705,-0.07506880571262625,-0.09836435268279994,-0.11144354661894383
2016-01-22,-0.11144354661894383,-0.0569334140618649,-0.057256354935440436,-0.06302321342877969,-0.0641253441200089,-0.04681059386215231,-0.07333086717345376,-0.054803525691575705,-0.07506880571262625,-0.09836435268279994
2016-01-25,-0.09836435268279994,-0.001166282409473733,-0.0569334140618649,-0.057256354935440436,-0.06302321342877969,-0.0641253441200089,-0.04681059386215231,-0.07333086717345376,-0.054803525691575705,-0.07506880571262625
2016-01-26,-0.07506880571262625,-0.017002740961706488,-0.001166282409473733,-0.0569334140618649,-0.057256354935440436,-0.06302321342877969,-0.0641253441200089,-0.04681059386215231,-0.07333086717345376,-0.054803525691575705
2016-01-27,-0.054803525691575705,-0.0071284993485135895,-0.017002740961706488,-0.001166282409473733,-0.0569334140618649,-0.057256354935440436,-0.06302321342877969,-0.0641253441200089,-0.04681059386215231,-0.07333086717345376
2016-01-28,-0.07333086717345376,-0.06904366150442542,-0.0071284993485135895,-0.017002740961706488,-0.001166282409473733,-0.0569334140618649,-0.057256354935440436,-0.06302321342877969,-0.0641253441200089,-0.04681059386215231
2016-01-29,-0.04681059386215231,-0.05477188373713033,-0.06904366150442542,-0.0071284993485135895,-0.017002740961706488,-0.001166282409473733,-0.0569334140618649,-0.057256354935440436,-0.06302321342877969,-0.0641253441200089
2016-02-01,-0.0641253441200089,-0.015233755535722187,-0.05477188373713033,-0.06904366150442542,-0.0071284993485135895,-0.017002740961706488,-0.001166282409473733,-0.0569334140618649,-0.057256354935440436,-0.06302321342877969
2016-02-02,-0.06302321342877969,-0.02030851935250951,-0.015233755535722187,-0.05477188373713033,-0.06904366150442542,-0.0071284993485135895,-0.017002740961706488,-0.001166282409473733,-0.0569334140618649,-0.057256354935440436
2016-02-03,-0.057256354935440436,-0.0355194805294935,-0.02030851935250951,-0.015233755535722187,-0.05477188373713033,-0.06904366150442542,-0.0071284993485135895,-0.017002740961706488,-0.001166282409473733,-0.0569334140618649
2016-02-04,-0.0569334140618649,-0.012061533300078834,-0.0355194805294935,-0.02030851935250951,-0.015233755535722187,-0.05477188373713033,-0.06904366150442542,-0.0071284993485135895,-0.017002740961706488,-0.001166282409473733
2016-02-05,-0.001166282409473733,-0.007167404384106403,-0.012061533300078834,-0.0355194805294935,-0.02030851935250951,-0.015233755535722187,-0.05477188373713033,-0.06904366150442542,-0.0071284993485135895,-0.017002740961706488
2016-02-08,-0.017002740961706488,-0.03376246349331277,-0.007167404384106403,-0.012061533300078834,-0.0355194805294935,-0.02030851935250951,-0.015233755535722187,-0.05477188373713033,-0.06904366150442542,-0.0071284993485135895
2016-02-09,-0.0071284993485135895,-0.022033060673378308,-0.03376246349331277,-0.007167404384106403,-0.012061533300078834,-0.0355194805294935,-0.02030851935250951,-0.015233755535722187,-0.05477188373713033,-0.06904366150442542
2016-02-10,-0.06904366150442542,-0.020370845927023127,-0.022033060673378308,-0.03376246349331277,-0.007167404384106403,-0.012061533300078834,-0.0355194805294935,-0.02030851935250951,-0.015233755535722187,-0.05477188373713033
2016-02-11,-0.05477188373713033,-0.025166429395002833,-0.020370845927023127,-0.022033060673378308,-0.03376246349331277,-0.007167404384106403,-0.012061533300078834,-0.0355194805294935,-0.02030851935250951,-0.015233755535722187
2016-02-12,-0.015233755535722187,-0.02941258852392761,-0.025166429395002833,-0.020370845927023127,-0.022033060673378308,-0.03376246349331277,-0.007167404384106403,-0.012061533300078834,-0.0355194805294935,-0.02030851935250951
2016-02-16,-0.02030851935250951,-0.023309627055049284,-0.02941258852392761,-0.025166429395002833,-0.020370845927023127,-0.022033060673378308,-0.03376246349331277,-0.007167404384106403,-0.012061533300078834,-0.0355194805294935
2016-02-17,-0.0355194805294935,0.005955216483563311,-0.023309627055049284,-0.02941258852392761,-0.025166429395002833,-0.020370845927023127,-0.022033060673378308,-0.03376246349331277,-0.007167404384106403,-0.012061533300078834
2016-02-18,-0.012061533300078834,0.02137222353340421,0.005955216483563311,-0.023309627055049284,-0.02941258852392761,-0.025166429395002833,-0.020370845927023127,-0.022033060673378308,-0.03376246349331277,-0.007167404384106403
