,Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled Departure Time,Actual Departure Time,Scheduled Elapsed Time(Minutes),Actual Elapsed Time(Minutes),Departure Delay(Minutes),Wheels-off Time,Taxi-out Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),Unnamed: 17
1368,  WN,07/25/2015,1979.0,N8303R,DEN,18:35,18:36,130.0,117.0,1.0,18:46,10.0,0.0,0.0,0.0,0.0,0.0,
1369,  WN,07/25/2015,2023.0,N352SW,LAS,10:35,10:36,170.0,149.0,1.0,10:45,9.0,0.0,0.0,0.0,0.0,0.0,
1370,  WN,07/25/2015,2196.0,N601WN,LAS,16:00,15:57,170.0,156.0,-3.0,16:08,11.0,0.0,0.0,0.0,0.0,0.0,
1371,  WN,07/25/2015,2248.0,N528SW,ELP,14:00,14:01,90.0,81.0,1.0,14:11,10.0,0.0,0.0,0.0,0.0,0.0,
1372,  WN,07/25/2015,2294.0,N660SW,DAL,09:45,09:41,55.0,55.0,-4.0,09:49,8.0,0.0,0.0,0.0,0.0,0.0,
1373,  WN,07/25/2015,2295.0,N660SW,HOU,14:55,14:53,50.0,46.0,-2.0,15:06,13.0,0.0,0.0,0.0,0.0,0.0,
1374,  WN,07/25/2015,2449.0,N771SA,BNA,16:25,16:19,120.0,111.0,-6.0,16:26,7.0,0.0,0.0,0.0,0.0,0.0,
1375,  WN,07/25/2015,2458.0,N7706A,LAX,17:25,17:28,185.0,169.0,3.0,17:37,9.0,0.0,0.0,0.0,0.0,0.0,
1376,  WN,07/25/2015,2474.0,N7741C,HOU,12:40,12:37,50.0,45.0,-3.0,12:44,7.0,0.0,0.0,0.0,0.0,0.0,
1377,  WN,07/25/2015,2743.0,N621SW,BWI,05:30,05:29,195.0,190.0,-1.0,05:44,15.0,0.0,0.0,0.0,0.0,0.0,
1378,  WN,07/25/2015,2936.0,N644SW,LBB,13:55,13:53,70.0,64.0,-2.0,14:03,10.0,0.0,0.0,0.0,0.0,0.0,
1379,  WN,07/25/2015,3269.0,N407WN,STL,13:40,13:46,120.0,115.0,6.0,13:57,11.0,0.0,0.0,0.0,0.0,0.0,
1380,  WN,07/25/2015,3347.0,N267WN,LAS,18:45,18:44,165.0,157.0,-1.0,18:52,8.0,0.0,0.0,0.0,0.0,0.0,
1381,  WN,07/25/2015,3898.0,N8656B,SAN,11:15,11:26,170.0,160.0,11.0,11:36,10.0,0.0,0.0,0.0,0.0,0.0,
1382,  WN,07/25/2015,4280.0,N407WN,PDX,18:40,18:40,245.0,232.0,0.0,18:50,10.0,0.0,0.0,0.0,0.0,0.0,
1383,  WN,07/25/2015,4357.0,N797MX,MDW,17:45,17:43,155.0,152.0,-2.0,17:57,14.0,0.0,0.0,0.0,0.0,0.0,
1384,  WN,07/25/2015,4359.0,N719SW,DEN,13:35,14:15,135.0,114.0,40.0,14:25,10.0,4.0,0.0,0.0,0.0,15.0,
1385,  WN,07/25/2015,4425.0,N452WN,OAK,14:45,14:57,225.0,213.0,12.0,15:09,12.0,0.0,0.0,0.0,0.0,0.0,
1386,  WN,07/25/2015,4436.0,N458WN,SAN,21:20,21:15,170.0,158.0,-5.0,21:25,10.0,0.0,0.0,0.0,0.0,0.0,
1387,  WN,07/25/2015,4463.0,N707SA,BWI,16:10,16:16,205.0,186.0,6.0,16:24,8.0,0.0,0.0,0.0,0.0,0.0,
1388,  WN,07/25/2015,4496.0,N624SW,ATL,06:50,06:48,135.0,156.0,-2.0,06:59,11.0,0.0,0.0,19.0,0.0,0.0,
1389,  WN,07/25/2015,4517.0,N511SW,HRL,10:45,10:42,60.0,57.0,-3.0,10:51,9.0,0.0,0.0,0.0,0.0,0.0,
1390,  WN,07/25/2015,4548.0,N452WN,ELP,10:40,10:36,90.0,79.0,-4.0,10:43,7.0,0.0,0.0,0.0,0.0,0.0,
1391,  WN,07/25/2015,4579.0,N701GS,SJC,13:10,13:08,215.0,204.0,-2.0,13:16,8.0,0.0,0.0,0.0,0.0,0.0,
1392,  WN,07/26/2015,144.0,N8667D,SAN,20:55,20:50,170.0,157.0,-5.0,21:00,10.0,0.0,0.0,0.0,0.0,0.0,
1393,  WN,07/26/2015,178.0,N604SW,ELP,20:30,20:34,90.0,82.0,4.0,20:43,9.0,0.0,0.0,0.0,0.0,0.0,
1394,  WN,07/26/2015,238.0,N443WN,DAL,12:30,12:34,55.0,54.0,4.0,12:43,9.0,0.0,0.0,0.0,0.0,0.0,
1395,  WN,07/26/2015,285.0,N521SW,DAL,09:25,09:23,55.0,57.0,-2.0,09:33,10.0,0.0,0.0,0.0,0.0,0.0,
1396,  WN,07/26/2015,311.0,N275WN,MDW,15:05,15:17,150.0,142.0,12.0,15:26,9.0,0.0,0.0,0.0,0.0,0.0,
1397,  WN,07/26/2015,329.0,N521SW,HOU,16:00,15:57,50.0,44.0,-3.0,16:04,7.0,0.0,0.0,0.0,0.0,0.0,
1398,  WN,07/26/2015,341.0,N930WN,OAK,18:00,18:10,225.0,211.0,10.0,18:19,9.0,0.0,0.0,0.0,0.0,0.0,
1399,  WN,07/26/2015,356.0,N639SW,PHX,20:10,20:37,140.0,129.0,27.0,20:46,9.0,0.0,0.0,0.0,0.0,16.0,
1400,  WN,07/26/2015,359.0,N7711N,EWR,06:45,06:42,225.0,207.0,-3.0,06:51,9.0,0.0,0.0,0.0,0.0,0.0,
1401,  WN,07/26/2015,419.0,N7728D,MDW,18:15,18:25,155.0,142.0,10.0,18:31,6.0,0.0,0.0,0.0,0.0,0.0,
1402,  WN,07/26/2015,454.0,N514SW,HOU,11:30,11:31,50.0,43.0,1.0,11:38,7.0,0.0,0.0,0.0,0.0,0.0,
1403,  WN,07/26/2015,554.0,N286WN,DEN,20:25,20:23,135.0,152.0,-2.0,20:41,18.0,0.0,0.0,15.0,0.0,0.0,
1404,  WN,07/26/2015,556.0,N8617E,BWI,06:00,06:00,200.0,189.0,0.0,06:11,11.0,0.0,0.0,0.0,0.0,0.0,
1405,  WN,07/26/2015,604.0,N8670A,DEN,14:50,14:52,130.0,127.0,2.0,15:00,8.0,0.0,0.0,0.0,0.0,0.0,
1406,  WN,07/26/2015,658.0,N402WN,DEN,10:45,11:50,130.0,111.0,65.0,11:58,8.0,0.0,0.0,0.0,0.0,46.0,
1407,  WN,07/26/2015,686.0,N8662F,MCO,17:25,17:37,155.0,155.0,12.0,17:45,8.0,0.0,0.0,0.0,0.0,0.0,
1408,  WN,07/26/2015,709.0,N385SW,FLL,11:10,11:10,165.0,170.0,0.0,11:18,8.0,0.0,0.0,0.0,0.0,0.0,
1409,  WN,07/26/2015,801.0,N795SW,DAL,15:35,15:35,60.0,56.0,0.0,15:48,13.0,0.0,0.0,0.0,0.0,0.0,
1410,  WN,07/26/2015,829.0,N600WN,BWI,17:10,17:43,205.0,215.0,33.0,17:53,10.0,1.0,0.0,10.0,0.0,32.0,
1411,  WN,07/26/2015,836.0,N8658A,BNA,13:30,13:32,120.0,112.0,2.0,13:40,8.0,0.0,0.0,0.0,0.0,0.0,
1412,  WN,07/26/2015,857.0,N641SW,DAL,10:30,10:34,55.0,54.0,4.0,10:44,10.0,0.0,0.0,0.0,0.0,0.0,
1413,  WN,07/26/2015,862.0,N8649A,SJC,18:35,18:45,215.0,209.0,10.0,18:57,12.0,0.0,0.0,0.0,0.0,0.0,
1414,  WN,07/26/2015,891.0,N522SW,LBB,16:20,16:18,70.0,64.0,-2.0,16:28,10.0,0.0,0.0,0.0,0.0,0.0,
1415,  WN,07/26/2015,998.0,N950WN,LAX,08:05,08:05,185.0,183.0,0.0,08:14,9.0,0.0,0.0,0.0,0.0,0.0,
1416,  WN,07/26/2015,1030.0,N8320J,PHX,12:25,12:33,140.0,128.0,8.0,12:45,12.0,0.0,0.0,0.0,0.0,0.0,
1417,  WN,07/26/2015,1354.0,N773SA,DAL,17:25,17:26,55.0,47.0,1.0,17:33,7.0,0.0,0.0,0.0,0.0,0.0,
1418,  WN,07/26/2015,1403.0,N8649A,LAS,11:25,11:35,165.0,161.0,10.0,11:44,9.0,0.0,0.0,0.0,0.0,0.0,
1419,  WN,07/26/2015,1694.0,N445WN,PHX,07:00,07:02,140.0,128.0,2.0,07:14,12.0,0.0,0.0,0.0,0.0,0.0,
1420,  WN,07/26/2015,1901.0,N665WN,MCO,10:25,10:58,155.0,166.0,33.0,11:11,13.0,33.0,0.0,11.0,0.0,0.0,
1421,  WN,07/26/2015,2263.0,N784SW,DAL,18:40,18:39,55.0,50.0,-1.0,18:45,6.0,0.0,0.0,0.0,0.0,0.0,
1422,  WN,07/26/2015,2284.0,N457WN,FLL,16:45,16:45,165.0,168.0,0.0,16:56,11.0,0.0,0.0,0.0,0.0,0.0,
1423,  WN,07/26/2015,2485.0,N621SW,ATL,05:45,05:44,135.0,137.0,-1.0,05:53,9.0,0.0,0.0,0.0,0.0,0.0,
1424,  WN,07/26/2015,2495.0,N472WN,SNA,07:35,07:34,180.0,161.0,-1.0,07:42,8.0,0.0,0.0,0.0,0.0,0.0,
1425,  WN,07/26/2015,2876.0,N290WN,STL,13:25,13:22,120.0,115.0,-3.0,13:32,10.0,0.0,0.0,0.0,0.0,0.0,
1426,  WN,07/26/2015,3047.0,N8610A,LAS,20:20,20:21,165.0,152.0,1.0,20:29,8.0,0.0,0.0,0.0,0.0,0.0,
1427,  WN,07/26/2015,3054.0,N290WN,PDX,18:45,18:44,245.0,231.0,-1.0,18:55,11.0,0.0,0.0,0.0,0.0,0.0,
1428,  WN,07/26/2015,3304.0,N427WN,ATL,18:10,18:17,135.0,131.0,7.0,18:27,10.0,0.0,0.0,0.0,0.0,0.0,
1429,  WN,07/26/2015,3569.0,N260WN,DAL,14:05,14:00,55.0,54.0,-5.0,14:08,8.0,0.0,0.0,0.0,0.0,0.0,
1430,  WN,07/26/2015,3933.0,N452WN,ELP,10:40,10:38,90.0,87.0,-2.0,10:48,10.0,0.0,0.0,0.0,0.0,0.0,
1431,  WN,07/26/2015,3937.0,N7813P,DAL,08:10,08:10,60.0,57.0,0.0,08:24,14.0,0.0,0.0,0.0,0.0,0.0,
1432,  WN,07/26/2015,4033.0,N265WN,MSY,07:50,07:48,85.0,73.0,-2.0,07:55,7.0,0.0,0.0,0.0,0.0,0.0,
1433,  WN,07/26/2015,4057.0,N266WN,HOU,18:40,19:04,50.0,44.0,24.0,19:11,7.0,0.0,0.0,0.0,0.0,18.0,
1434,  WN,07/26/2015,4096.0,N641SW,BNA,05:30,05:24,120.0,123.0,-6.0,05:39,15.0,0.0,0.0,0.0,0.0,0.0,
1435,  WN,07/26/2015,4116.0,N8615E,MDW,07:10,07:07,165.0,138.0,-3.0,07:17,10.0,0.0,0.0,0.0,0.0,0.0,
1436,  WN,07/26/2015,4137.0,N297WN,SJC,09:20,09:17,220.0,206.0,-3.0,09:26,9.0,0.0,0.0,0.0,0.0,0.0,
1437,  WN,07/26/2015,4141.0,N607SW,HRL,09:20,09:25,60.0,58.0,5.0,09:35,10.0,0.0,0.0,0.0,0.0,0.0,
1438,  WN,07/26/2015,4142.0,N400WN,LAS,06:05,06:03,165.0,152.0,-2.0,06:14,11.0,0.0,0.0,0.0,0.0,0.0,
1439,  WN,07/26/2015,4180.0,N909WN,SAN,11:30,11:35,175.0,172.0,5.0,11:50,15.0,0.0,0.0,0.0,0.0,0.0,
1440,  WN,07/26/2015,4195.0,N527SW,ELP,14:25,14:23,90.0,81.0,-2.0,14:31,8.0,0.0,0.0,0.0,0.0,0.0,
1441,  WN,07/26/2015,4365.0,N451WN,MCO,08:30,08:30,155.0,155.0,0.0,08:40,10.0,0.0,0.0,0.0,0.0,0.0,
1442,  WN,07/26/2015,4551.0,N280WN,DEN,08:30,08:22,125.0,112.0,-8.0,08:29,7.0,0.0,0.0,0.0,0.0,0.0,
1443,  WN,07/26/2015,4630.0,N385SW,DEN,05:50,05:48,130.0,123.0,-2.0,05:59,11.0,0.0,0.0,0.0,0.0,0.0,
1444,  WN,07/26/2015,4819.0,N7750A,PHX,17:25,17:29,150.0,128.0,4.0,17:38,9.0,0.0,0.0,0.0,0.0,0.0,
1445,  WN,07/26/2015,4913.0,N261WN,TPA,11:35,13:40,140.0,142.0,125.0,13:50,10.0,125.0,0.0,2.0,0.0,0.0,
1446,  WN,07/26/2015,4924.0,N432WN,LAX,16:00,17:29,185.0,181.0,89.0,17:40,11.0,6.0,0.0,0.0,0.0,79.0,
1447,  WN,07/26/2015,4927.0,N8667D,DCA,12:40,12:39,195.0,180.0,-1.0,12:51,12.0,0.0,0.0,0.0,0.0,0.0,
1448,  WN,07/26/2015,5888.0,N511SW,DAL,20:00,20:02,55.0,55.0,2.0,20:12,10.0,0.0,0.0,0.0,0.0,0.0,
1449,  WN,07/27/2015,103.0,N8309C,MDW,06:30,06:26,165.0,144.0,-4.0,06:41,15.0,0.0,0.0,0.0,0.0,0.0,
1450,  WN,07/27/2015,144.0,N8601C,SAN,20:55,21:30,170.0,160.0,35.0,21:41,11.0,0.0,0.0,0.0,0.0,25.0,
1451,  WN,07/27/2015,178.0,N600WN,ELP,20:30,20:31,90.0,88.0,1.0,20:44,13.0,0.0,0.0,0.0,0.0,0.0,
1452,  WN,07/27/2015,232.0,N265WN,ATL,05:45,05:43,135.0,132.0,-2.0,05:57,14.0,0.0,0.0,0.0,0.0,0.0,
1453,  WN,07/27/2015,238.0,N271LV,DAL,12:30,12:31,55.0,48.0,1.0,12:39,8.0,0.0,0.0,0.0,0.0,0.0,
1454,  WN,07/27/2015,285.0,N511SW,DAL,09:25,09:22,55.0,51.0,-3.0,09:32,10.0,0.0,0.0,0.0,0.0,0.0,
1455,  WN,07/27/2015,311.0,N206WN,MDW,15:05,15:15,150.0,141.0,10.0,15:26,11.0,0.0,0.0,0.0,0.0,0.0,
1456,  WN,07/27/2015,329.0,N511SW,HOU,16:00,16:00,50.0,51.0,0.0,16:10,10.0,0.0,0.0,0.0,0.0,0.0,
1457,  WN,07/27/2015,341.0,N7738A,OAK,18:00,17:58,225.0,220.0,-2.0,18:16,18.0,0.0,0.0,0.0,0.0,0.0,
1458,  WN,07/27/2015,356.0,N367SW,PHX,20:10,21:22,140.0,137.0,72.0,21:39,17.0,65.0,0.0,0.0,0.0,4.0,
1459,  WN,07/27/2015,359.0,N7714B,EWR,06:45,06:43,225.0,216.0,-2.0,06:51,8.0,0.0,0.0,0.0,0.0,0.0,
1460,  WN,07/27/2015,419.0,N565WN,MDW,18:15,18:22,155.0,149.0,7.0,18:33,11.0,0.0,0.0,0.0,0.0,0.0,
1461,  WN,07/27/2015,454.0,N521SW,HOU,11:30,11:27,50.0,43.0,-3.0,11:34,7.0,0.0,0.0,0.0,0.0,0.0,
1462,  WN,07/27/2015,554.0,N232WN,DEN,20:25,20:33,135.0,121.0,8.0,20:47,14.0,0.0,0.0,0.0,0.0,0.0,
1463,  WN,07/27/2015,556.0,N8655D,BWI,06:00,05:57,200.0,188.0,-3.0,06:06,9.0,0.0,0.0,0.0,0.0,0.0,
1464,  WN,07/27/2015,604.0,N8647A,DEN,14:50,14:48,130.0,119.0,-2.0,15:00,12.0,0.0,0.0,0.0,0.0,0.0,
1465,  WN,07/27/2015,622.0,N467WN,MSY,07:20,07:25,85.0,73.0,5.0,07:33,8.0,0.0,0.0,0.0,0.0,0.0,
1466,  WN,07/27/2015,626.0,N440LV,HOU,05:35,05:35,45.0,45.0,0.0,05:46,11.0,0.0,0.0,0.0,0.0,0.0,
1467,  WN,07/27/2015,657.0,N208WN,DAL,17:25,17:26,55.0,49.0,1.0,17:34,8.0,0.0,0.0,0.0,0.0,0.0,
1468,  WN,07/27/2015,658.0,N7815L,DEN,10:45,10:45,130.0,117.0,0.0,10:55,10.0,0.0,0.0,0.0,0.0,0.0,
1469,  WN,07/27/2015,664.0,N459WN,SJC,06:35,06:32,220.0,204.0,-3.0,06:43,11.0,0.0,0.0,0.0,0.0,0.0,
1470,  WN,07/27/2015,686.0,N8328A,MCO,17:25,17:22,155.0,158.0,-3.0,17:32,10.0,0.0,0.0,0.0,0.0,0.0,
1471,  WN,07/27/2015,709.0,N795SW,FLL,11:10,11:36,165.0,174.0,26.0,11:48,12.0,26.0,0.0,9.0,0.0,0.0,
1472,  WN,07/27/2015,771.0,N447WN,HOU,18:40,18:36,50.0,40.0,-4.0,18:43,7.0,0.0,0.0,0.0,0.0,0.0,
1473,  WN,07/27/2015,801.0,N615SW,DAL,15:35,15:42,60.0,55.0,7.0,15:52,10.0,0.0,0.0,0.0,0.0,0.0,
1474,  WN,07/27/2015,829.0,N606SW,BWI,17:10,17:36,205.0,205.0,26.0,17:48,12.0,10.0,0.0,0.0,0.0,16.0,
1475,  WN,07/27/2015,836.0,N8663A,BNA,13:30,13:28,120.0,117.0,-2.0,13:35,7.0,0.0,0.0,0.0,0.0,0.0,
1476,  WN,07/27/2015,857.0,N605SW,DAL,10:30,10:33,55.0,50.0,3.0,10:41,8.0,0.0,0.0,0.0,0.0,0.0,
1477,  WN,07/27/2015,862.0,N8608N,SJC,18:35,18:35,215.0,204.0,0.0,18:45,10.0,0.0,0.0,0.0,0.0,0.0,
1478,  WN,07/27/2015,891.0,N527SW,LBB,16:20,16:15,70.0,67.0,-5.0,16:24,9.0,0.0,0.0,0.0,0.0,0.0,
1479,  WN,07/27/2015,893.0,N403WN,LAS,05:35,05:32,165.0,152.0,-3.0,05:42,10.0,0.0,0.0,0.0,0.0,0.0,
1480,  WN,07/27/2015,1017.0,N367SW,DAL,06:30,06:29,60.0,53.0,-1.0,06:39,10.0,0.0,0.0,0.0,0.0,0.0,
1481,  WN,07/27/2015,1030.0,N8612K,PHX,12:25,12:33,140.0,126.0,8.0,12:42,9.0,0.0,0.0,0.0,0.0,0.0,
1482,  WN,07/27/2015,1249.0,N916WN,LAX,05:30,05:28,185.0,173.0,-2.0,05:39,11.0,0.0,0.0,0.0,0.0,0.0,
1483,  WN,07/27/2015,1255.0,N605SW,BNA,05:10,05:08,120.0,118.0,-2.0,05:15,7.0,0.0,0.0,0.0,0.0,0.0,
1484,  WN,07/27/2015,1403.0,N8608N,LAS,11:25,11:24,165.0,155.0,-1.0,11:34,10.0,0.0,0.0,0.0,0.0,0.0,
1485,  WN,07/27/2015,1694.0,N472WN,PHX,07:00,07:00,140.0,134.0,0.0,07:12,12.0,0.0,0.0,0.0,0.0,0.0,
1486,  WN,07/27/2015,1901.0,N660SW,MCO,10:25,10:44,155.0,160.0,19.0,10:56,12.0,0.0,0.0,5.0,0.0,19.0,
1487,  WN,07/27/2015,2263.0,N425LV,DAL,18:40,18:39,55.0,54.0,-1.0,18:49,10.0,0.0,0.0,0.0,0.0,0.0,
1488,  WN,07/27/2015,2284.0,N278WN,FLL,16:45,16:42,165.0,160.0,-3.0,16:50,8.0,0.0,0.0,0.0,0.0,0.0,
1489,  WN,07/27/2015,2495.0,N448WN,SNA,07:35,07:31,180.0,165.0,-4.0,07:39,8.0,0.0,0.0,0.0,0.0,0.0,
1490,  WN,07/27/2015,2876.0,N468WN,STL,13:25,13:31,120.0,106.0,6.0,13:38,7.0,0.0,0.0,0.0,0.0,0.0,
1491,  WN,07/27/2015,2950.0,N469WN,DAL,14:05,14:16,55.0,50.0,11.0,14:24,8.0,0.0,0.0,0.0,0.0,0.0,
1492,  WN,07/27/2015,3047.0,N8623F,LAS,20:20,20:17,165.0,151.0,-3.0,20:24,7.0,0.0,0.0,0.0,0.0,0.0,
1493,  WN,07/27/2015,3054.0,N468WN,PDX,18:45,18:42,245.0,228.0,-3.0,18:50,8.0,0.0,0.0,0.0,0.0,0.0,
1494,  WN,07/27/2015,3304.0,N914WN,ATL,18:10,18:09,135.0,128.0,-1.0,18:16,7.0,0.0,0.0,0.0,0.0,0.0,
1495,  WN,07/27/2015,3307.0,N609SW,HRL,09:15,09:11,60.0,61.0,-4.0,09:22,11.0,0.0,0.0,0.0,0.0,0.0,
1496,  WN,07/27/2015,3933.0,N286WN,ELP,10:40,10:42,90.0,83.0,2.0,10:51,9.0,0.0,0.0,0.0,0.0,0.0,
1497,  WN,07/27/2015,3937.0,N7730A,DAL,08:10,08:08,60.0,58.0,-2.0,08:20,12.0,0.0,0.0,0.0,0.0,0.0,
1498,  WN,07/27/2015,4195.0,N522SW,ELP,14:25,14:20,90.0,82.0,-5.0,14:29,9.0,0.0,0.0,0.0,0.0,0.0,
1499,  WN,07/27/2015,4551.0,N623SW,DEN,08:30,08:31,125.0,120.0,1.0,08:42,11.0,0.0,0.0,0.0,0.0,0.0,
1500,  WN,07/27/2015,4621.0,N634SW,SAN,11:35,11:33,175.0,181.0,-2.0,12:01,28.0,0.0,0.0,0.0,0.0,0.0,
1501,  WN,07/27/2015,4630.0,N634SW,DEN,05:50,05:48,130.0,127.0,-2.0,06:03,15.0,0.0,0.0,0.0,0.0,0.0,
1502,  WN,07/27/2015,4819.0,N7718B,PHX,17:25,17:24,150.0,128.0,-1.0,17:34,10.0,0.0,0.0,0.0,0.0,0.0,
1503,  WN,07/27/2015,4913.0,N787SA,TPA,11:35,11:34,140.0,140.0,-1.0,11:41,7.0,0.0,0.0,0.0,0.0,0.0,
1504,  WN,07/27/2015,4924.0,N376SW,LAX,16:00,16:23,185.0,187.0,23.0,16:32,9.0,13.0,0.0,2.0,0.0,10.0,
1505,  WN,07/27/2015,4927.0,N8601C,DCA,12:40,12:34,195.0,200.0,-6.0,12:44,10.0,0.0,0.0,0.0,0.0,0.0,
1506,  WN,07/27/2015,5888.0,N638SW,DAL,20:00,20:06,55.0,54.0,6.0,20:16,10.0,0.0,0.0,0.0,0.0,0.0,
1507,  WN,07/28/2015,103.0,N8310C,MDW,06:30,06:27,165.0,144.0,-3.0,06:42,15.0,0.0,0.0,0.0,0.0,0.0,
1508,  WN,07/28/2015,144.0,N8327A,SAN,20:55,21:28,170.0,158.0,33.0,21:37,9.0,0.0,0.0,0.0,0.0,21.0,
1509,  WN,07/28/2015,178.0,N606SW,ELP,20:30,20:41,90.0,86.0,11.0,20:50,9.0,0.0,0.0,0.0,0.0,0.0,
1510,  WN,07/28/2015,232.0,N711HK,ATL,05:45,05:44,135.0,128.0,-1.0,05:53,9.0,0.0,0.0,0.0,0.0,0.0,
1511,  WN,07/28/2015,238.0,N356SW,DAL,12:30,12:35,55.0,50.0,5.0,12:42,7.0,0.0,0.0,0.0,0.0,0.0,
1512,  WN,07/28/2015,285.0,N362SW,DAL,09:25,09:23,55.0,51.0,-2.0,09:31,8.0,0.0,0.0,0.0,0.0,0.0,
1513,  WN,07/28/2015,311.0,N226WN,MDW,15:05,15:26,150.0,142.0,21.0,15:36,10.0,0.0,0.0,0.0,0.0,0.0,
1514,  WN,07/28/2015,329.0,N522SW,HOU,16:00,16:39,50.0,54.0,39.0,16:48,9.0,0.0,0.0,4.0,0.0,39.0,
1515,  WN,07/28/2015,341.0,N927WN,OAK,18:00,17:59,225.0,212.0,-1.0,18:13,14.0,0.0,0.0,0.0,0.0,0.0,
1516,  WN,07/28/2015,356.0,N612SW,PHX,20:10,20:15,140.0,130.0,5.0,20:23,8.0,0.0,0.0,0.0,0.0,0.0,
1517,  WN,07/28/2015,359.0,N794SW,EWR,06:45,06:59,225.0,217.0,14.0,07:07,8.0,0.0,0.0,0.0,0.0,0.0,
1518,  WN,07/28/2015,419.0,N401WN,MDW,18:15,18:24,155.0,152.0,9.0,18:36,12.0,0.0,0.0,0.0,0.0,0.0,
1519,  WN,07/28/2015,454.0,N521SW,HOU,11:30,11:24,50.0,47.0,-6.0,11:34,10.0,0.0,0.0,0.0,0.0,0.0,
1520,  WN,07/28/2015,554.0,N295WN,DEN,20:25,20:19,135.0,127.0,-6.0,20:28,9.0,0.0,0.0,0.0,0.0,0.0,
1521,  WN,07/28/2015,556.0,N8325D,BWI,06:00,05:57,200.0,193.0,-3.0,06:10,13.0,0.0,0.0,0.0,0.0,0.0,
1522,  WN,07/28/2015,604.0,N8654B,DEN,14:50,14:50,130.0,115.0,0.0,14:59,9.0,0.0,0.0,0.0,0.0,0.0,
1523,  WN,07/28/2015,622.0,N7737E,MSY,07:20,07:15,85.0,72.0,-5.0,07:21,6.0,0.0,0.0,0.0,0.0,0.0,
1524,  WN,07/28/2015,626.0,N566WN,HOU,05:35,05:31,45.0,43.0,-4.0,05:40,9.0,0.0,0.0,0.0,0.0,0.0,
1525,  WN,07/28/2015,657.0,N919WN,DAL,17:25,17:35,55.0,51.0,10.0,17:43,8.0,0.0,0.0,0.0,0.0,0.0,
1526,  WN,07/28/2015,658.0,N7748A,DEN,10:45,10:45,130.0,117.0,0.0,10:56,11.0,0.0,0.0,0.0,0.0,0.0,
1527,  WN,07/28/2015,664.0,N473WN,SJC,06:35,06:32,220.0,208.0,-3.0,06:44,12.0,0.0,0.0,0.0,0.0,0.0,
1528,  WN,07/28/2015,686.0,N8317M,MCO,17:25,19:28,155.0,149.0,123.0,19:35,7.0,7.0,0.0,0.0,0.0,110.0,
1529,  WN,07/28/2015,709.0,N378SW,FLL,11:10,11:10,165.0,168.0,0.0,11:19,9.0,0.0,0.0,0.0,0.0,0.0,
1530,  WN,07/28/2015,771.0,N260WN,HOU,18:40,18:47,50.0,52.0,7.0,19:02,15.0,0.0,0.0,0.0,0.0,0.0,
1531,  WN,07/28/2015,801.0,N641SW,DAL,15:35,15:43,60.0,50.0,8.0,15:52,9.0,0.0,0.0,0.0,0.0,0.0,
1532,  WN,07/28/2015,829.0,N613SW,BWI,17:10,17:33,205.0,222.0,23.0,17:48,15.0,4.0,0.0,17.0,0.0,19.0,
1533,  WN,07/28/2015,836.0,N8600F,BNA,13:30,13:39,120.0,113.0,9.0,13:48,9.0,0.0,0.0,0.0,0.0,0.0,
1534,  WN,07/28/2015,857.0,N383SW,DAL,10:30,10:40,55.0,50.0,10.0,10:51,11.0,0.0,0.0,0.0,0.0,0.0,
1535,  WN,07/28/2015,862.0,N8648A,SJC,18:35,18:34,215.0,198.0,-1.0,18:42,8.0,0.0,0.0,0.0,0.0,0.0,
1536,  WN,07/28/2015,891.0,N515SW,LBB,16:20,17:22,70.0,58.0,62.0,17:30,8.0,50.0,0.0,0.0,0.0,0.0,
1537,  WN,07/28/2015,893.0,N946WN,LAS,05:35,05:33,165.0,152.0,-2.0,05:42,9.0,0.0,0.0,0.0,0.0,0.0,
1538,  WN,07/28/2015,1017.0,N514SW,DAL,06:30,06:25,60.0,51.0,-5.0,06:35,10.0,0.0,0.0,0.0,0.0,0.0,
1539,  WN,07/28/2015,1030.0,N8652B,PHX,12:25,12:22,140.0,123.0,-3.0,12:31,9.0,0.0,0.0,0.0,0.0,0.0,
1540,  WN,07/28/2015,1249.0,N288WN,LAX,05:30,05:28,185.0,176.0,-2.0,05:36,8.0,0.0,0.0,0.0,0.0,0.0,
1541,  WN,07/28/2015,1255.0,N383SW,BNA,05:10,05:10,120.0,115.0,0.0,05:19,9.0,0.0,0.0,0.0,0.0,0.0,
1542,  WN,07/28/2015,1403.0,N8648A,LAS,11:25,11:24,165.0,155.0,-1.0,11:34,10.0,0.0,0.0,0.0,0.0,0.0,
1543,  WN,07/28/2015,1694.0,N240WN,PHX,07:00,06:55,140.0,128.0,-5.0,07:03,8.0,0.0,0.0,0.0,0.0,0.0,
1544,  WN,07/28/2015,1901.0,N317WN,MCO,10:25,10:21,155.0,151.0,-4.0,10:29,8.0,0.0,0.0,0.0,0.0,0.0,
1545,  WN,07/28/2015,2263.0,N223WN,DAL,18:40,18:37,55.0,48.0,-3.0,18:44,7.0,0.0,0.0,0.0,0.0,0.0,
1546,  WN,07/28/2015,2284.0,N553WN,FLL,16:45,16:41,165.0,166.0,-4.0,16:49,8.0,0.0,0.0,0.0,0.0,0.0,
